time_s,source_v,output_v
7.099999999999999e-05,-0.009261264901451368,-0.07977333041879273
7.2e-05,-0.004011803851151741,-0.019704853042366587
7.3e-05,-0.010391150499393355,0.029080778288245505
7.4e-05,-0.011575220605515772,0.026869957458890023
7.5e-05,-0.015305392285505166,-0.04854856257921979
7.599999999999999e-05,0.047009508665998255,-0.00500569816615335
7.7e-05,-0.018038536233658163,-0.012570408685429748
7.8e-05,0.001633381815902705,-0.0018447111628872672
7.9e-05,0.01870157336459564,0.03509501430018952
7.999999999999999e-05,0.0818525063790223,-0.0590524009580634
8.099999999999999e-05,-0.0023119351329052,-0.036160692797629145
8.2e-05,0.019231528814458786,0.000653249555659468
8.3e-05,0.01703273409878519,-0.11827459232878637
8.4e-05,0.02681646896796648,0.026865893503481952
8.499999999999999e-05,0.020297342084622964,0.040551486823263184
8.599999999999999e-05,0.0010533258093546845,0.07838053045548764
8.7e-05,-0.005451067218309952,0.005006762537416837
8.8e-05,-0.019821432541073117,-0.0010857821701822012
8.9e-05,-0.001447181405734771,0.0026751693950529463
8.999999999999999e-05,0.010883454789871674,0.07687243329004002
9.099999999999999e-05,0.012748460942775638,-0.02554492308803791
9.2e-05,-0.021576404402452794,-0.018142179356085097
9.3e-05,-0.004119066499106273,0.04458272172801597
9.4e-05,0.008389314977691874,0.008196531926275575
9.499999999999999e-05,0.03540449816558868,0.023315962727718516
9.6e-05,-0.007265372502657704,0.07026268105086093
9.7e-05,0.0025257916083977674,-0.07922306455727758
9.8e-05,-0.00023385512881781147,0.05787360961706772
9.9e-05,0.01838460170974204,0.03788180376874705
9.999999999999999e-05,0.0033789541628450694,-0.011060558106193037
0.000101,0.021233577494042276,0.03489264677678875
0.000102,-0.027140387292878754,-0.007312390454239609
0.000103,0.001484333414384105,0.008410291005237915
0.000104,-0.018003735714086738,0.05317552978991667
0.00010499999999999999,0.03136451601184221,-0.046137410981633147
0.000106,0.004353993760390985,-0.012219269586534954
0.000107,-0.004865949021726526,-0.005666182506692883
0.000108,0.013271947098729156,0.03296796452166373
0.00010899999999999999,-0.01129094457951978,0.04405534593643969
0.00010999999999999999,0.03490619903083897,0.0014165512152457082
0.000111,-0.01895220723618332,-0.010770943957414887
0.000112,0.04345496956902066,0.04806812810078388
0.000113,-0.027181368660059015,0.003010781646864565
0.00011399999999999999,-0.0009611365461523686,-0.0029115769454740653
0.00011499999999999999,-0.0009554653014928173,0.014620238273472488
0.000116,-0.045918850154869795,-0.03828299019743158
0.000117,-0.025354160760362676,0.00881583028773414
0.000118,-0.003388036617313343,-0.04633724992671026
0.00011899999999999999,0.026921394575602928,0.04793884547764437
0.00011999999999999999,-0.013024660580005716,0.027976961254386014
0.000121,0.046905459327448856,0.028242967521047043
0.000122,0.014330414222023587,-0.010980413799777813
0.00012299999999999998,-0.0022474115310359274,0.04351085587012169
0.000124,-0.035375609794534815,0.040897103480786366
0.000125,-0.011019562789660188,-0.036820986224043076
0.000126,-0.01648405831424712,0.054191894329204564
0.000127,0.04318299173873975,-0.008220493461162163
0.000128,-0.007783418954038642,0.07511228908100748
0.000129,0.03075088022268091,0.01625938040994171
0.00013,-0.016387977235610297,-0.006521041685162002
0.00013099999999999999,0.08132039412649503,0.001047526430072733
0.00013199999999999998,-0.04951030628326214,0.04884382154290445
0.000133,0.015855598717551846,0.002393345401845449
0.000134,0.004908420081271994,0.03106648143551427
0.000135,0.03339045852328459,0.0258968206274221
0.000136,-0.00628329677371184,0.006869166758951649
0.000137,0.0046824386823296465,-0.008463872857802635
0.000138,-0.025334450325415838,-0.06949357446567496
0.000139,-0.020316530150034824,0.0713015222094034
0.00014,0.012910468488508034,0.014164313470337437
0.00014099999999999998,-0.012818189399232034,-0.06525802999142924
0.00014199999999999998,-0.019010098938907025,-0.032086299981061654
0.000143,-0.024334498714657666,-0.007693820749419214
0.000144,0.003980572338574319,0.009036767696357903
0.000145,0.008514704856020053,0.048856164209466826
0.000146,-0.011089111185719423,0.00882463130393445
0.000147,0.03014307746701648,-0.025895818889186788
0.000148,-0.033569158574149084,-0.008003853366095109
0.000149,-0.0014236356942499842,-0.035341057190176245
0.00015,-0.01649294635560275,-0.008982371828016785
0.00015099999999999998,0.00743011054089668,-0.0014693204757448642
0.00015199999999999998,0.030896632124663582,0.022995646576238614
0.000153,0.028523990228088783,-0.005117488297956061
0.000154,-0.010861691735816288,-0.006236293854962837
0.000155,0.007565223312370652,-0.003941009664012975
0.000156,0.041474196548515564,-0.00286023490706734
0.000157,-0.02169769275885126,-0.028367650032912237
0.000158,0.006666959506989262,-0.017433682997425273
0.000159,-0.02288941708765609,0.011758538871471337
0.00015999999999999999,-0.003597696945160483,0.0045120657565018655
0.00016099999999999998,-0.02195801369631907,-0.08477374054747572
0.00016199999999999998,-0.0018787299999043002,0.03564723470999482
0.000163,-0.006719017600157206,-0.01188675010719137
0.000164,0.015122076414400491,0.0028514753527873198
0.000165,0.04115258746667687,-0.016178381734969965
0.000166,-0.03536894054271382,0.06178908253188352
0.000167,-0.006612580937860724,0.00514126914898994
0.000168,-0.012208474018188255,0.005667195865611271
0.000169,0.056581146941983476,0.043409839667245056
0.00016999999999999999,-0.009600937008746825,-0.06239624852593892
0.00017099999999999998,0.015587862594471211,0.028079961435749028
0.00017199999999999998,0.0014392060489320214,0.017056823593575604
0.000173,0.00053902904231169,-0.03440327086826009
0.000174,-0.0019032454757425433,0.03552856057866149
0.000175,-0.010743209344400899,-0.09854769223487927
0.000176,0.00030351853470506263,-0.015033453222051213
0.000177,-0.016424456970057916,-0.015523532978318193
0.000178,-0.018102609787676215,-0.005316358262136315
0.000179,-0.022185642240018573,-0.010019889653501354
0.00017999999999999998,-0.04298082151332516,0.02171087493911251
0.00018099999999999998,-0.03204820205282766,-0.0855116550381707
0.00018199999999999998,-0.024399489489828813,-0.10396460391985748
0.000183,-0.03360941045359182,0.04869944001652063
0.000184,-0.01781850020083599,-0.005782774919059114
0.000185,-0.01722614643989418,0.013888947729529165
0.000186,-0.006442582443035841,-0.04876349395085797
0.000187,-0.011855330558652497,0.0030542965459227035
0.000188,-0.0001314096806398317,0.021977543781606428
0.00018899999999999999,0.03262719124132112,0.04356893268333936
0.00018999999999999998,0.01313865747238479,-0.04489432914502135
0.00019099999999999998,-0.016639635796247856,-0.002115263489843362
0.000192,-0.01047725661182131,0.028949111908423343
0.000193,0.03002455407849703,0.0572384191472667
0.000194,-0.03655705911745015,0.010288546690964176
0.000195,-0.0007602185936180596,0.03163019455094928
0.000196,-0.027690595027781435,0.05471537664111713
0.000197,0.01625080345030632,-0.033896430587961254
0.000198,-0.008984629525113133,0.017820352699472797
0.00019899999999999999,0.004656037062931946,0.11546137318574771
0.00019999999999999998,-0.02037981547007306,0.024353003467199805
0.00020099999999999998,0.04276715268079728,-0.029173031546673736
0.000202,-0.03522275581837941,0.07635722089756737
0.000203,0.03770949763109194,-0.04956057601131887
0.000204,-0.011948958972669713,0.0382770868673583
0.000205,-0.009332195198233454,-0.026567921275497692
0.000206,-0.02491917052736766,-0.07198881889263184
0.000207,-0.024920598609403533,0.009428371040152787
0.000208,-0.011925607330444071,0.004221432629353824
0.00020899999999999998,-0.027629077675068933,0.04277740653229519
0.00020999999999999998,-0.04417087543794993,0.006718841402800285
0.00021099999999999998,-0.03254860631879486,-0.02629775290133677
0.000212,-0.006959782436396534,0.014612569214306993
0.000213,0.006809033915246282,0.04027018198809586
0.000214,-0.013677537967378537,0.01883015252271585
0.000215,0.03170090677215292,-0.007837644280002722
0.000216,-0.0376328886941509,0.01645120675117521
0.000217,-0.04940574101468437,0.021647729515446107
0.00021799999999999999,-0.03073499555427413,-0.03055744249137019
0.00021899999999999998,0.011005433232368501,0.016123349998869874
0.00021999999999999998,0.011248926234420689,0.002597215341625075
0.00022099999999999998,0.01495924286188603,0.012803827147434646
0.000222,0.004599744223202012,0.07406992442321353
0.000223,0.015344465893942364,-0.03029928942358803
0.000224,0.02340362326403011,-0.016326160603957657
0.000225,-0.025674784452057255,0.014142206745960555
0.000226,-0.003193844089954027,-0.032541669629309405
0.000227,0.014858140198190872,0.05889531244618459
0.00022799999999999999,-0.007962832735290328,-0.015229651223783787
0.00022899999999999998,0.016467986951116554,0.024756321079528673
0.00022999999999999998,0.011192643606639232,-0.0023498360267862855
0.00023099999999999998,0.024496376466204412,0.0038011322082703376
0.000232,-0.04490043918354328,-0.03492606536403325
0.000233,0.012231415835484025,0.009267460001884853
0.000234,0.023436956588025023,0.027260703125729393
0.000235,0.01362265052739188,-0.02762141334554803
0.000236,-0.010856596793978341,-0.019198104554960908
0.000237,0.0429726188767437,-0.011156267218970308
0.00023799999999999998,0.03067228013005982,0.017235097997164425
0.00023899999999999998,-0.01977694563850284,0.03252276352880614
0.00023999999999999998,-0.006281664311014221,0.01401739436839031
0.00024099999999999998,0.007445148077111831,0.09324473047303704
0.000242,0.027759303977880692,0.006264937050081612
0.000243,0.024623369206387732,-0.024310401626599337
0.000244,0.004570099298722632,-0.014259447784865055
0.000245,0.0272089743852813,0.0026001125158363675
0.00024599999999999996,-0.025901857168589656,0.013543272419886652
0.000247,-0.018033783023837003,8.886057658181437e-05
0.000248,0.04365970018119616,-0.004152966904869304
0.000249,0.02546884376124213,0.05024263047121453
0.00025,0.029568951073686053,0.06456417174666973
0.000251,-0.00624996877948889,0.0316954540619651
0.000252,-0.0022438186914763352,-0.022167233619599987
0.00025299999999999997,0.021786749019277095,-0.007585733148199611
0.000254,0.03099495312044185,0.017470836299706933
0.00025499999999999996,-0.004448719313046753,-0.04396562597584795
0.000256,0.02389171622645261,-0.012325643198049383
0.000257,0.02392635254052244,-0.014933905133730224
0.000258,0.0074255928871204985,-0.030886639096617294
0.000259,0.0022498218919552097,-0.00563400799869306
0.00026,-0.022537315240742567,0.0028425836552975195
0.000261,0.003692387949710896,0.019017927447437476
0.00026199999999999997,-0.022790558673064044,-0.023786049216473728
0.000263,-0.04305096085121797,0.012923850041417955
0.00026399999999999997,0.021116703223600503,0.03696642081503119
0.000265,-0.04162863129428844,-0.037227084784633914
0.000266,-0.004709379047385364,-0.009004044757334021
0.000267,-0.0290110903544497,0.04798165831857595
0.000268,-0.005414094457795516,0.025483785417371865
0.000269,-0.05050503058579701,-0.043425259067645376
0.00027,0.002630862741701133,0.006689798762411514
0.000271,0.030459236311261784,-0.015302472196977343
0.000272,0.0017268036778914269,-0.015297906951689628
0.00027299999999999997,-0.0067134878763703935,-0.04686406131483144
0.000274,0.006213091559954968,0.005292140967010357
0.00027499999999999996,-0.024811715044761727,-0.04723661382477176
0.000276,0.01528416838903523,-0.013980578816510918
0.000277,0.0049161801503040834,0.007155765392905347
0.000278,0.039907115686612336,0.019444905644647556
0.000279,0.018554658838705055,0.009960372791780572
0.00028,0.004731911704492216,0.010563234993874687
0.000281,-0.0283036584014019,-0.052530508995141424
0.00028199999999999997,0.03709814498638696,0.02734579735105377
0.000283,-0.0017049493207263117,-0.07444589039427942
0.00028399999999999996,0.014474895341493363,-0.04585018181199233
0.000285,-0.000533495149760038,0.026690281452474353
0.000286,-0.023061569030981475,-0.011129214204394132
0.000287,0.030940079199974282,-0.0010583190629802376
0.000288,-0.021623633376311437,0.010175842922693959
0.000289,-0.045168337715711264,0.031968805040807055
0.00029,0.01625703801465551,-0.0533023500162802
0.00029099999999999997,0.005201038915269101,-0.0541678962379381
0.000292,0.03457193414494011,-0.005257384769243949
0.00029299999999999997,0.046862063755960595,-0.008442160733275826
0.000294,-0.04840971290905114,-0.04060663661292465
0.00029499999999999996,-0.011351777176351018,0.048616982094397104
0.000296,-0.012784660810738977,0.02138702230532482
0.000297,-0.004980642437528331,0.01858186473412415
0.000298,-0.04562723209103151,-0.04279840577583578
0.000299,-0.04070136222577038,0.0051936814454107815
0.0003,0.026801830541296198,0.005381784646045541
0.000301,0.026068462095385065,-0.03376360370391381
0.00030199999999999997,0.032448870571566854,-0.0729425174006091
0.000303,-0.07825244959462753,0.04219538921376885
0.00030399999999999996,0.014177023139141005,-0.015551864510964568
0.000305,-0.02125256283120454,-0.07844073507035108
0.000306,-0.033924688074645645,0.01174443707684579
0.000307,-0.015668659985706067,0.06750506032668085
0.000308,-0.009124923652846046,0.013402270800744633
0.000309,-0.008776399631349891,0.054483480880784106
0.00031,-0.005552127835744062,0.006103219050808343
0.00031099999999999997,-0.007205982434667452,0.13428288903333596
0.000312,0.014975159978985436,-0.04231055331355668
0.00031299999999999996,0.023400330846783075,0.018265988566448274
0.000314,-0.04885128745946875,-0.016549700575212326
0.00031499999999999996,-0.01093767687256529,0.0037572013121392623
0.000316,0.03869302938559041,0.09457254599032021
0.000317,-0.007118263323376496,-0.07783788666690698
0.000318,0.020965252306186236,-0.03786622070051777
0.000319,0.005241198819858977,-0.1289580180467096
0.00031999999999999997,-0.005963944585261588,-0.03830667040091021
0.000321,0.004628506928808236,-0.080046574743316
0.00032199999999999997,-0.049695311830313095,0.06650386870977763
0.000323,-0.0399096481459385,0.002806859069233185
0.00032399999999999996,-0.002939522600142715,-0.009054055495203217
0.000325,0.003625275704367257,0.032993023630615216
0.000326,-0.016187577375186078,-0.023886645758847358
0.000327,0.0145733966229674,0.04865088604463235
0.000328,0.019324543908964854,-0.05867859315942469
0.000329,0.030270936887577288,-0.015852128859142514
0.00033,-0.019148624190506384,-0.039987682624544385
0.00033099999999999997,0.032648278239243086,-0.0066164409962053364
0.000332,-0.0075037453079339275,-0.059262744968641465
0.00033299999999999996,0.03663405568338647,0.015357233101102437
0.000334,-0.017502172821085522,-0.045332465710634214
0.000335,0.0030740710649596673,-0.052303540158056105
0.000336,-0.012459800835357505,0.01961047321336998
0.000337,0.03997199477424474,0.0003559749312886583
0.000338,0.04089251527972428,-0.04200322474408063
0.000339,0.014911781443617184,0.03649743397123274
0.00033999999999999997,0.002550535416086539,0.0379097310462269
0.000341,0.0024150716415790984,0.08581349518455411
0.00034199999999999996,0.018722484618546083,0.0046222622281955035
0.000343,0.0070362931251941735,0.07612140417106122
0.00034399999999999996,-0.011286979660071002,0.0006033662383667872
0.000345,0.010100461825879946,-0.03945617411106337
0.000346,-0.010199348473474954,-0.0482611702228694
0.000347,-0.0039561261481725375,0.06030434444686639
0.000348,0.0005388700750983188,0.026932755507427054
0.00034899999999999997,-0.03991053179424191,-0.05606849537150715
0.00035,-0.021592105563449586,0.020404620789034603
0.00035099999999999997,0.010381524769551866,0.015293883581181795
0.000352,0.0375591073584965,0.02879322016784689
0.00035299999999999996,0.01236825034777676,-0.006864452838787473
0.000354,-0.012986624494119912,-0.039081274778506994
0.000355,-0.016145747344143344,0.07372466310955791
0.000356,0.011564545935707951,0.03421074841254373
0.000357,-0.0039645236841499,0.0008139746389002134
0.000358,-0.04619582441837964,0.02524715704849293
0.000359,-0.02181913152253781,0.04582992941552129
0.00035999999999999997,0.02897473954829226,0.005008563980662385
0.000361,-0.017551516886985488,-0.007571774756944584
0.00036199999999999996,-0.043425668036122404,0.06532486440674846
0.000363,-0.032792795368142245,0.07883215106328337
0.00036399999999999996,0.008789648439357207,0.051187816226624626
0.000365,0.006816705162640088,-0.010287242449286407
0.000366,0.024758102949131347,-0.03772079210788882
0.000367,-0.03853527699329291,0.006423014934859972
0.000368,0.04936422655954775,-0.03803294227548344
0.00036899999999999997,0.010613686662517349,-0.01716339547364368
0.00037,0.02750569060314182,0.018808801764242197
0.00037099999999999996,0.007245803158981587,0.03463212220732747
0.000372,-0.006221092460880644,0.0021400495576524127
0.00037299999999999996,-0.01895171063322496,0.055945532884114496
0.000374,0.008484783869109532,-0.03747438069563254
0.000375,-0.007030280785270054,0.038142908457737636
0.000376,-0.00048259550206429286,-0.003948161021895213
0.000377,-0.00026959313190272853,0.044645628854988725
0.00037799999999999997,0.0004528577448505481,0.023622013149596912
0.000379,0.03543783805575025,-0.029761807814975474
0.00037999999999999997,-0.004433772149487343,-0.001859423361901976
0.000381,0.013824290074416934,0.0008764989113813868
0.00038199999999999996,-0.06251880010745807,0.03487534143858434
0.000383,0.014698431784864758,0.033623786268165985
0.000384,-0.008326249792331005,-0.0680738868235707
0.000385,-0.0005336719767372397,0.010225645135687009
0.000386,0.000694907563070649,0.058932913173179835
0.000387,-0.06588809724441068,-0.007899788903493143
0.000388,-0.002062334095032546,-0.00677118569562876
0.00038899999999999997,-0.0007185363286247528,-0.0017096013667304752
0.00039,-0.013500922219706417,-0.0615634172832761
0.00039099999999999996,0.006668675432248768,-0.03044582113665361
0.000392,-0.014464953461319544,0.038164876747062516
0.00039299999999999996,0.020887003018199103,0.02918168511723329
0.000394,0.04437147495751789,0.02414466268442409
0.000395,-0.007099344794671377,-0.05385257810458633
0.000396,0.00899948235076868,0.016362758110565735
0.000397,-0.01158730238037234,0.02808031911405803
0.00039799999999999997,-0.0004287249734685907,0.006610468554356537
0.000399,0.004979836683191288,-0.0010680323187941584
0.00039999999999999996,0.008939120843296008,0.012154859802421042
0.000401,-0.03615650377461238,0.02615617662562246
0.00040199999999999996,0.00017144394284974123,-0.020361507994139015
0.000403,-0.045733135984776636,0.0023001095256261293
0.000404,-0.015908290832379015,-0.02488422941504326
0.000405,-0.07443100862061587,-0.010470835523978896
0.000406,-0.032588632043554985,0.0138606268581781
0.00040699999999999997,-0.02780422370213567,0.0010043899484892445
0.000408,-0.052754031549439584,0.05847721765162888
0.00040899999999999997,-0.045811265704429095,-0.03752611739808557
0.00041,0.014823842807360432,-0.020552735599655772
0.00041099999999999996,0.0015064842670402796,0.01264897486474041
0.000412,0.023018023184296306,-0.07723722828840075
0.00041299999999999996,0.0031061372125788756,0.031323438607911355
0.000414,-0.03414433787651978,-0.07364469311435291
0.000415,-0.013294598923938767,0.06143405928168159
0.000416,0.013428037650460793,0.01498076710989896
0.000417,-0.01168942927125769,0.04884025455027379
0.00041799999999999997,0.006056235400805604,0.033896556304990194
0.000419,0.037279871966430386,0.04080229137196827
0.00041999999999999996,-0.013533337747931227,0.007665765017235914
0.000421,-0.0053806195074648224,-0.016137679624589667
0.00042199999999999996,0.019003017605570365,0.028510887734082346
0.000423,-0.016966964154882518,-0.040736216442861205
0.000424,0.04590009503933796,0.0075992680271116785
0.000425,-0.02136511669315848,0.028901013672345696
0.000426,-0.04462585461398005,0.005443910331116213
0.00042699999999999997,0.01974109624529348,0.047591704484651685
0.000428,0.009785330807289369,-0.03315143322333427
0.00042899999999999997,0.015295652148679768,0.026885763930535562
0.00043,-0.002611281490692757,-0.015261238632643687
0.00043099999999999996,0.03745972964499438,0.008979065260037295
0.000432,-0.03398167184043878,0.030580521078632027
0.00043299999999999995,0.022385969021742405,0.023590006044718184
0.000434,-0.03112211490711724,-0.07265898323981353
0.000435,-0.005922285634037044,-0.03131680648357088
0.00043599999999999997,0.010073363289151472,-0.0011105934541920828
0.000437,0.042056816978482306,0.008704531416548226
0.00043799999999999997,-0.039407488566450315,0.037398158051609384
0.000439,-0.018895360424172385,0.020235779253051728
0.00043999999999999996,-0.009730552652658653,-0.01765170690729213
0.000441,0.036498866447687205,0.04983963415034662
0.00044199999999999996,-0.024558939446104055,-0.03125478452534913
0.000443,0.016231438480270803,-0.046546882552794336
0.000444,0.00746199834914427,0.007889744871661723
0.000445,0.020710348168317155,-0.04306312196016912
0.000446,0.0022981690932761547,0.02089840200979563
0.00044699999999999997,-0.017921849896222287,-0.01858323995321956
0.000448,-0.05703187117686016,-0.01576488472793897
0.00044899999999999996,0.03674403630150691,-0.01799479791337574
0.00045,0.004105906033067741,0.016862609737331717
0.00045099999999999996,-0.005268186181911909,0.032375204266171784
0.000452,0.027639796589515944,-0.027202525090639557
0.000453,-0.06334661324677103,-0.03642565526343107
0.000454,0.04129272140711829,-0.028115251482344054
0.000455,-0.00918682964597572,-0.06041525664766455
0.00045599999999999997,0.009335550452417655,0.08753692347527174
0.000457,-0.006015117620771546,-0.03387117184178825
0.00045799999999999997,-0.00431546456503044,0.009587519318556873
0.000459,0.010491431347856434,0.05303837696617422
0.00045999999999999996,-0.013392100496726131,-0.04298122447607362
0.000461,0.07796851976085926,0.007020578404399141
0.00046199999999999995,0.02193884355473946,0.02236120837733027
0.000463,-0.0007183492250017165,-0.02454601998002293
0.000464,-0.03645980216761826,-0.03055795160150788
0.00046499999999999997,-0.003990873364547777,-0.06220204453282076
0.000466,0.05483504139952066,0.01819522994653964
0.00046699999999999997,0.055619017333050275,-0.02087949718218014
0.000468,-0.00236798545949411,-0.019378706427555414
0.00046899999999999996,-0.004766980715192829,-0.05939184063133472
0.00047,0.00750791724895559,0.0017357258492678965
0.00047099999999999996,-0.004234711812380406,0.03646228575077193
0.000472,-0.03933107271617474,-0.006630165429082403
0.000473,-0.0017010154736123316,-0.02678408759559696
0.000474,0.0214298718916373,0.014304514067584076
0.000475,-0.01421448782839473,-0.022738850880963266
0.00047599999999999997,0.031265965868039966,0.027221371002826737
0.000477,-0.015862762397746123,-0.030857149976428768
0.00047799999999999996,0.0033542903875912102,-0.0003273860612617682
0.000479,-0.0278367051855208,0.006695656018296623
0.00047999999999999996,-0.0025679644913724365,0.048673716204896425
0.000481,-0.044918994854687117,0.05743906421393559
0.00048199999999999995,0.019641406685984013,-0.004758203054516311
0.000483,0.02187928532794929,0.0011240071704598754
0.000484,-0.006258150840950848,0.08260125690044735
0.00048499999999999997,0.04654364798300506,0.0550786362108205
0.000486,0.02683360701944118,-0.03770548634602928
0.00048699999999999997,0.03277403035458712,-0.048156201754313045
0.000488,0.027847519881175523,-0.01622406092765227
0.000489,0.03594812157955901,0.04472283045856599
0.00049,0.029774780286353743,0.01825173063469172
0.000491,-0.004427662017315752,-0.002610697207560305
0.0004919999999999999,-0.022423697431129912,0.05802172703527192
0.000493,0.036346105079168405,0.02753876129962369
0.000494,0.0199530644401087,-0.036142994604382736
0.000495,-0.03873420373919073,-0.007826361420059802
0.000496,0.012133032704004072,0.026249887916091237
0.0004969999999999999,0.03145021828990965,-0.0025445765966047172
0.000498,0.0026962750673544416,0.029521092524014234
0.000499,-0.024434733033108738,0.025804938656540634
0.0005,0.020753946993724837,0.013334417809984511
0.0005009999999999999,-0.01100656120599242,0.004460706057959592
0.000502,-0.004637978684178058,-0.050091030021359055
0.000503,-0.0021382196324023317,-0.004212527266014108
0.000504,-0.018152984402391308,-0.05303802248990277
0.000505,-0.025572425851120885,-0.00788300309246478
0.0005059999999999999,0.034169530427483184,-0.03856038115846934
0.000507,0.0005601395967414412,0.009374932771650782
0.000508,0.019647701502843794,0.03130221770970962
0.000509,0.0006112187624093146,-0.039401180860351256
0.0005099999999999999,0.020980922564037767,-0.03912925947330407
0.000511,-0.02688221581520324,-0.017261114015423466
0.000512,0.0515490229696681,-0.03908775971101569
0.000513,-0.011648880240311832,0.042581846130748516
0.000514,0.014731017378522004,-0.002124984784639141
0.0005149999999999999,-0.009532064251942314,0.01955436189409258
0.000516,0.028501113142608683,0.005990161976678025
0.000517,0.047018289558672176,-0.01831065014084609
0.000518,-0.029895614035892422,-0.08209868195946732
0.0005189999999999999,-0.02132772745806191,-0.020849802922349704
0.00052,0.009993269146158355,0.0382296281245412
0.000521,0.019417276833208548,-0.011747151659530924
0.000522,-0.04269524646989554,-0.045742688312241424
0.000523,-0.027700877677169153,-0.04046799010404425
0.0005239999999999999,0.0227056459697961,-0.020608886601245154
0.000525,-0.013796138564402052,0.016044269673466855
0.000526,-0.015777329765960326,0.020779341124169157
0.000527,-0.013626454707016601,0.032890673919322856
0.0005279999999999999,-0.017760216635432476,0.015742139966402283
0.000529,-0.02578889462415015,-0.0004845716978218787
0.00053,-0.020596491077220724,0.05892995418999007
0.000531,0.028134159281551024,0.026442545017761127
0.000532,-0.04406907146971144,0.03414845840533392
0.0005329999999999999,-0.039538916343747066,0.026707617349195828
0.000534,0.02523128932262818,-0.0230208451836623
0.000535,0.022171938640370495,-0.028831934038115563
0.000536,-0.04119934560899518,0.008348593232371245
0.0005369999999999999,-0.004628778494467948,0.005835859533478846
0.000538,0.004574745915872132,0.025525246542946314
