time_s,CH1_clean_1kHz_V,CH2_1kHz_3kHz_60Hz_noise_V,CH3_square_500Hz_V,CH4_ringing_event_4p2kHz_V
0.0005200000000000001,-0.25066646712860857,-0.34376057126771953,2.5,-0.014604818151072682
0.00054,-0.49737977432970915,-0.765130400578262,2.5,-0.07957488179598118
0.0005600000000000001,-0.7362491053693558,-1.0919049295322214,2.5,-0.03568129384229476
0.00058,-0.96350734820343,-1.3239379466744732,2.5,0.0258038038169525
0.0006000000000000001,-1.175570504584946,-1.2771849895209257,2.5,0.016030097817742995
0.00062,-1.3690942118573768,-1.5489184114495704,2.5,0.029975849503288094
0.00064,-1.5410264855515787,-1.4844866528380103,2.5,0.027549114297283517
0.0006600000000000001,-1.6886558510040306,-1.3740387272471624,2.5,0.1043857018147577
0.00068,-1.8096541049320387,-1.0581708766919962,2.5,-0.0373929413723455
0.0007000000000000001,-1.902113032590307,-0.8370274919934351,2.5,-0.08097118717173943
0.00072,-1.9645745014573774,-0.8267678667182532,2.5,-0.052527649803576194
0.0007400000000000001,-1.9960534568565431,-0.8246124372865717,2.5,-0.03518259179157957
0.00076,-1.9960534568565431,-0.8212348044941321,2.5,-0.04871634683084555
0.0007800000000000001,-1.9645745014573772,-0.7448836250764875,2.5,0.004683042382242709
0.0008,-1.9021130325903073,-0.8665492853233959,2.5,0.06263274527785107
0.0008200000000000001,-1.8096541049320392,-1.0527840860506377,2.5,0.07698295364849574
0.00084,-1.688655851004031,-1.342924552069224,2.5,0.02521542509233022
0.0008600000000000001,-1.541026485551578,-1.3901407334721592,2.5,0.10706361077270077
0.00088,-1.369094211857378,-1.473086305276654,2.5,-0.017818652828320954
0.0009000000000000001,-1.1755705045849467,-1.4423436940416694,2.5,-0.08162595210012133
0.00092,-0.9635073482034306,-1.2491263437270281,2.5,0.05265890339440848
0.0009400000000000001,-0.7362491053693557,-1.076455928943899,2.5,-0.09192971958745313
0.0009600000000000001,-0.497379774329709,-0.695810815893557,2.5,-0.037750151134990216
0.0009800000000000002,-0.2506664671286076,-0.34865317880987073,2.5,0.026005611621139818
0.001,-4.898587196589413e-16,0.120943078040167,2.5,-0.00511907400243904
0.00102,0.25066646712860835,0.6025969528388047,-2.5,-0.009547638143575295
0.0010400000000000001,0.49737977432970976,0.8020279394703431,-2.5,-0.0590395016410003
0.0010600000000000002,0.7362491053693564,1.25086355369715,-2.5,-0.0005401194716668506
0.00108,0.9635073482034298,1.4732105288448354,-2.5,0.050183124436889597
0.0011,1.1755705045849458,1.5842562639493982,-2.5,0.000998395826800946
0.0011200000000000001,1.3690942118573772,1.641114622176554,-2.5,-0.04151129398205305
0.0011400000000000002,1.5410264855515785,1.7466569710732651,-2.5,-0.06237692302986653
0.00116,1.6886558510040295,1.373518007882656,-2.5,-0.040479729147778934
0.00118,1.8096541049320387,1.3875660057296804,-2.5,0.019616687620717922
0.0012000000000000001,1.902113032590307,0.9561270623391522,-2.5,0.017180113117985504
0.0012200000000000002,1.9645745014573772,0.9598839836210796,-2.5,-0.04002535502978344
0.00124,1.9960534568565431,0.9383713901753943,-2.5,-0.1105379710991029
0.00126,1.9960534568565431,0.9823978205529801,-2.5,0.021000638183608245
0.00128,1.9645745014573772,1.0695335603778953,-2.5,-0.04488536994876255
0.0013000000000000002,1.9021130325903073,1.2121458043993265,-2.5,0.03445312395076418
0.0013200000000000002,1.8096541049320385,1.2676208526634563,-2.5,-0.03780548210638749
0.00134,1.6886558510040302,1.4289786097757675,-2.5,-0.04939502268349044
0.00136,1.5410264855515794,1.7014297185033722,-2.5,0.007658595362979217
0.0013800000000000002,1.3690942118573768,1.6713232761222117,-2.5,0.11788496150131844
0.0014000000000000002,1.1755705045849467,1.545754607920466,-2.5,0.03745149955582866
0.00142,0.9635073482034324,1.4354511631205726,-2.5,0.00681096496029259
0.00144,0.736249105369356,1.22276881373493,-2.5,0.017942576819048414
0.0014600000000000001,0.497379774329711,1.0326924270924713,-2.5,-0.08755579307427987
0.0014800000000000002,0.2506664671286078,0.5922909963832005,-2.5,-0.05611701853762782
0.0015,7.347880794884119e-16,0.20300523415152733,-2.5,-0.12554644325235695
0.00152,-0.25066646712860635,-0.35286790517805355,-2.5,0.08649369472883113
0.0015400000000000001,-0.49737977432970953,-0.6992394466880261,-2.5,0.07636930145778742
0.0015600000000000002,-0.7362491053693578,-0.9843101401711749,-2.5,0.01964092631074549
0.00158,-0.963507348203428,-1.3119229764693703,-2.5,0.006755755154210237
0.0016,-1.1755705045849456,-1.3599226788078866,-2.5,-0.07757950012487902
0.0016200000000000001,-1.3690942118573757,-1.4890070090531604,-2.5,-0.010964998012534553
0.0016400000000000002,-1.5410264855515785,-1.384397180330115,-2.5,0.08961959392019463
0.0016600000000000002,-1.6886558510040313,-1.245961412005231,-2.5,0.006570799909785716
0.00168,-1.8096541049320378,-1.1547805290946758,-2.5,-0.028232323310594817
0.0017000000000000001,-1.9021130325903068,-0.8169616039950598,-2.5,-0.08790353300018067
0.0017200000000000002,-1.9645745014573777,-0.7783586614040757,-2.5,0.06901528638654025
0.0017400000000000002,-1.9960534568565431,-0.6557086324826911,-2.5,-0.0035041900513828163
0.00176,-1.9960534568565431,-0.6073939748835866,-2.5,-0.08783669266814147
0.0017800000000000001,-1.9645745014573772,-0.682297183707548,-2.5,-0.046213284103577106
0.0018000000000000002,-1.9021130325903075,-0.791673746618045,-2.5,-0.06387690086790652
0.0018200000000000002,-1.8096541049320385,-1.0346204732722513,-2.5,-0.006587176285598598
0.00184,-1.6886558510040302,-1.2367153615658932,-2.5,0.01036694848064093
0.00186,-1.5410264855515794,-1.339684833881749,-2.5,-0.025160853213926235
0.0018800000000000002,-1.369094211857377,-1.572193315932953,-2.5,0.038852329824344084
0.0019000000000000002,-1.175570504584947,-1.5279822481493877,-2.5,0.003940112023622084
0.0019200000000000003,-0.9635073482034295,-1.3879556922140512,-2.5,0.0531156192636065
0.00194,-0.7362491053693562,-1.118319319365353,-2.5,-0.017859703904035944
0.0019600000000000004,-0.49737977432970776,-0.6438711060863365,-2.5,0.15226627960055727
0.00198,-0.25066646712861157,-0.36647709119879535,-2.5,-0.02822443617369788
0.002,-9.797174393178826e-16,0.1333205210782314,-2.5,-0.0451664995877936
0.00202,0.2506664671286061,0.7481158395106777,2.5,-0.051315027504787884
0.00204,0.4973797743297093,0.9904567695897339,2.5,-0.010547036327715267
0.00206,0.7362491053693543,1.4345321896791634,2.5,-0.0859768045432892
0.0020800000000000003,0.9635073482034309,1.504441864682305,2.5,0.014728142191390535
0.0021000000000000003,1.1755705045849483,1.7047576033608767,2.5,-0.09526518847824035
0.0021200000000000004,1.3690942118573781,1.6503810378577068,2.5,0.008083546202861556
0.00214,1.541026485551576,1.6396066507010012,2.5,-0.06756258720481766
0.00216,1.6886558510040293,1.6200674335998766,2.5,-0.019064670369004638
0.00218,1.8096541049320376,1.193525693583533,2.5,0.03022701995661797
0.0022,1.9021130325903068,1.242955741532129,2.5,0.11520188419381767
0.00222,1.9645745014573777,1.0918208872781532,2.5,-0.05390002603905785
0.0022400000000000002,1.9960534568565431,0.9369271861049223,2.5,-0.007515872471319591
0.0022600000000000003,1.9960534568565431,0.852982936781765,2.5,-0.036187933738777114
0.0022800000000000003,1.9645745014573772,1.078999828590188,2.5,-0.04349351612803978
0.0023000000000000004,1.9021130325903064,1.1527964546844816,2.5,-0.03574866649847722
0.00232,1.80965410493204,1.3982501487903973,2.5,0.04120332378184696
0.00234,1.6886558510040304,1.5494385735048226,2.5,-0.024402793211518985
0.00236,1.5410264855515796,1.8473958962111876,2.5,0.11246563491354276
0.00238,1.3690942118573772,1.7376462597950961,2.5,0.0207989627947367
0.0024000000000000002,1.1755705045849472,1.6416397986172855,2.5,-0.05050053305870376
0.0024200000000000003,0.9635073482034298,1.6369079320506208,2.5,-0.018335259107253865
0.0024400000000000003,0.7362491053693564,1.406444380372306,2.5,-0.04009234950199947
0.0024600000000000004,0.497379774329708,1.1881520013625635,2.5,0.04000343264733569
0.00248,0.2506664671286118,0.7303387228695242,2.5,-0.08193898282826265
0.0025,1.2246467991473533e-15,0.23794135450868753,2.5,-0.06704756902179052
0.00252,-0.25066646712860585,-0.09600030985003039,2.5,-0.029577305937457072
0.00254,-0.49737977432970903,-0.7666470429552975,2.5,0.03414733965691627
0.00256,-0.7362491053693574,-1.0440148450734417,2.5,0.06165301374113862
0.0025800000000000003,-0.9635073482034306,-1.3073134185379967,2.5,0.06902710953864216
0.0026000000000000003,-1.1755705045849452,-1.3787494453619389,2.5,0.026490075997376517
0.0026200000000000004,-1.3690942118573806,-1.4951557952130439,2.5,-0.004144476817901002
0.0026400000000000004,-1.5410264855515803,-1.2197576832964805,2.5,0.03973129061569963
0.00266,-1.6886558510040273,-1.1657027762867744,2.5,-0.05722503087158553
0.00268,-1.8096541049320392,-1.1184856353975863,2.5,-0.09223286110081133
0.0027,-1.9021130325903068,-0.9039443855100793,2.5,0.02183187888432445
0.00272,-1.9645745014573768,-0.6373174488078645,2.5,-0.0502839208574425
0.0027400000000000002,-1.9960534568565433,-0.5109221418183021,2.5,-0.0032653366082740416
0.0027600000000000003,-1.9960534568565431,-0.39410219124812484,2.5,0.005981350793640726
0.0027800000000000004,-1.9645745014573774,-0.37440408692815796,2.5,0.012405977958914828
0.0028000000000000004,-1.9021130325903075,-0.7561482158430214,2.5,0.046889576926252605
0.00282,-1.8096541049320403,-1.0636429542581558,2.5,0.04160375941458658
0.00284,-1.6886558510040324,-1.3480511072718446,2.5,0.009750003358384511
0.00286,-1.5410264855515776,-1.2459499315123304,2.5,-0.02210076402347028
0.00288,-1.3690942118573772,-1.426312516754149,2.5,0.005388104433816046
0.0029000000000000002,-1.1755705045849474,-1.3669190536599005,2.5,-0.029810520833746076
0.0029200000000000003,-0.9635073482034331,-1.259564820504528,2.5,-0.009821446100308547
0.0029400000000000003,-0.7362491053693533,-0.9759034769186373,2.5,0.1309086711790207
0.0029600000000000004,-0.4973797743297082,-0.5210438267156716,2.5,0.009109485044177024
0.0029800000000000004,-0.2506664671286085,-0.20458441459189528,2.5,0.022512250851877424
0.003,-1.4695761589768238e-15,0.21034327941263342,2.5,-0.035274032451518104
0.00302,0.25066646712860563,0.5691245627372937,-2.5,0.0510036708214934
0.00304,0.49737977432970537,0.9125356440898007,-2.5,0.03801362113317122
0.0030600000000000002,0.7362491053693572,1.3654913920428482,-2.5,0.03836762773275425
0.0030800000000000003,0.9635073482034304,1.6451846735773252,-2.5,0.010744562337673165
0.0031000000000000003,1.175570504584945,1.9542683930447717,-2.5,0.05170950478833854
0.0031200000000000004,1.3690942118573803,1.8099965185744942,-2.5,0.06358425983173667
0.0031400000000000004,1.5410264855515803,1.8227785804265868,-2.5,0.014154945967464756
0.00316,1.688655851004027,1.5365076800099213,-2.5,-0.00573061795001614
0.00318,1.809654104932039,1.297567063039935,-2.5,0.04472854950573804
0.0032,1.9021130325903066,1.152205657228916,-2.5,-0.04520626532798719
0.00322,1.9645745014573768,1.0441261321831115,-2.5,-0.03589801403076633
0.0032400000000000003,1.996053456856543,1.2571852589022967,-2.5,-0.002665017144245067
0.0032600000000000003,1.9960534568565431,0.9628381221609522,-2.5,-0.08706785342190727
0.0032800000000000004,1.9645745014573774,1.2024131359860375,-2.5,0.04137976367817122
0.0033000000000000004,1.9021130325903077,1.1616169562779837,-2.5,-0.048145694373291165
0.0033200000000000005,1.8096541049320374,1.5136877637821555,-2.5,-0.023574551075087845
0.00334,1.6886558510040326,1.630677787408147,-2.5,-0.010663979783988555
0.00336,1.5410264855515823,1.7158623919916967,-2.5,0.001964341078527509
0.00338,1.3690942118573775,1.801190068580585,-2.5,-0.017182663821152095
0.0034000000000000002,1.1755705045849476,1.721569117556724,-2.5,-0.003368552361517442
0.0034200000000000003,0.9635073482034333,1.7060173206833054,-2.5,-0.002981381619520704
0.0034400000000000003,0.7362491053693535,1.3807450766080007,-2.5,-0.022351547881356314
0.0034600000000000004,0.4973797743297085,0.9708379846151216,-2.5,-0.038659722881938266
0.0034800000000000005,0.2506664671286088,0.5595634222930033,-2.5,0.05407369621778009
0.0035,1.7145055188062944e-15,0.25940458205437034,-2.5,-0.10522028511333514
0.00352,-0.25066646712860535,-0.045170239181378136,-2.5,-0.010285757950474138
0.00354,-0.49737977432970515,-0.5931628809347194,-2.5,-0.02344497359421078
0.0035600000000000002,-0.736249105369357,-0.9539395629494029,-2.5,0.020939574336324332
0.0035800000000000003,-0.9635073482034302,-1.1487561409480673,-2.5,-0.07271463982595043
0.0036000000000000003,-1.175570504584945,-1.1725002347825861,-2.5,-0.024989267062180208
0.0036200000000000004,-1.369094211857375,-1.299531972153517,-2.5,-0.005117986699487797
0.0036400000000000004,-1.54102648555158,-1.2890016883349,-2.5,0.05350368051852297
0.0036600000000000005,-1.6886558510040308,-0.9981429786707023,-2.5,0.016609248339771194
0.00368,-1.809654104932039,-0.894477834167509,-2.5,-0.05917441054344309
0.0037,-1.9021130325903066,-0.615418415006102,-2.5,-0.024373835936032984
0.00372,-1.9645745014573768,-0.6176138897136022,-2.5,0.044302567633034556
0.0037400000000000003,-1.996053456856543,-0.6851130254708964,-2.5,-0.06003874329615338
0.0037600000000000003,-1.9960534568565431,-0.6991871709021957,-2.5,-0.003932213418618541
0.0037800000000000004,-1.9645745014573774,-0.46995994301204824,-2.5,-0.0004560226263137791
0.0038000000000000004,-1.9021130325903077,-0.5951531693355098,-2.5,-0.019289152996038228
0.0038200000000000005,-1.8096541049320374,-0.9532415347692552,-2.5,0.13478758913994576
0.0038400000000000005,-1.6886558510040288,-1.1444372427647118,-2.5,-0.020636572972377448
0.00386,-1.5410264855515823,-1.0985218733875752,-2.5,0.02248825796838988
0.00388,-1.3690942118573777,-1.4283429885813574,-2.5,-0.038315056010964216
0.0039000000000000003,-1.1755705045849478,-1.3881523874955763,-2.5,0.026387399599970215
0.003920000000000001,-0.9635073482034272,-1.1079966819579197,-2.5,0.04353937984259676
0.00394,-0.7362491053693604,-0.9759384637919312,-2.5,-0.0293982018373049
0.00396,-0.4973797743297156,-0.6034883830068637,-2.5,-0.002735090760926646
0.00398,-0.25066646712861607,-0.21265009324991047,-2.5,-0.04476398849454367
0.004,-1.959434878635765e-15,0.28326413698695774,-2.5,-0.057220190602494586
0.00402,0.25066646712860513,0.8360531696244033,2.5,0.05183977162501033
0.00404,0.4973797743297049,1.1109913155712987,2.5,-0.027700047294182396
0.00406,0.7362491053693567,1.4997575428188699,2.5,-0.12068061642540351
0.00408,0.9635073482034301,1.4660985857676332,2.5,0.08826780782468115
0.0041,1.1755705045849447,1.7924666469731274,2.5,-0.040104766153130314
0.00412,1.3690942118573748,1.7318182139554192,2.5,-0.012318652187401538
0.0041400000000000005,1.5410264855515798,1.6211034970052838,2.5,0.08204532527471575
0.0041600000000000005,1.6886558510040306,1.5164091254872187,2.5,-0.007087104709381996
0.0041800000000000006,1.8096541049320387,1.399742155346782,2.5,-0.00816683011009317
0.004200000000000001,1.9021130325903086,1.3567056131245534,2.5,-0.061408652227526665
0.004220000000000001,1.964574501457378,0.9997115257954543,2.5,-0.08174168498137833
0.004240000000000001,1.9960534568565433,1.0624066347059848,2.5,-0.008319313229806415
0.004260000000000001,1.9960534568565431,1.0108673343674552,2.5,0.01814048870374474
0.00428,1.9645745014573788,1.0994058682619006,2.5,0.015276270410538629
0.0043,1.9021130325903077,1.3650951195199648,2.5,-0.02406305402346079
0.00432,1.8096541049320405,1.486551636018123,2.5,0.0010128899673471168
0.00434,1.6886558510040328,1.737431404184033,2.5,-0.09186049976639837
0.00436,1.5410264855515825,1.7268831350283032,2.5,0.023008351034773927
0.00438,1.369094211857378,1.7457775853834272,2.5,0.008070292238502298
0.0044,1.175570504584948,1.774064960443061,2.5,0.09868304470914288
0.00442,0.9635073482034336,1.6943596298234331,2.5,0.00037398232145236475
0.00444,0.736249105369354,1.4518970112036722,2.5,-0.047133467607303955
0.00446,0.4973797743297089,0.9922519504636733,2.5,-0.0025361567044409547
0.0044800000000000005,0.25066646712860924,0.7029938860103004,2.5,-0.01638999000079185
0.0045000000000000005,2.204364238465236e-15,0.2708515083425065,2.5,0.021735393438519893
0.004520000000000001,-0.25066646712861196,0.05384574646724807,2.5,0.0013446030862593074
0.004540000000000001,-0.49737977432971153,-0.4170053454834679,2.5,-0.06299733505263219
0.004560000000000001,-0.7362491053693565,-1.0236335558102916,2.5,-0.08178716440970098
0.004580000000000001,-0.9635073482034361,-1.2030165216966595,2.5,0.013145410131650801
0.004600000000000001,-1.1755705045849503,-1.4470901539770527,2.5,0.06915572705346194
0.00462,-1.3690942118573746,-1.3788927165806033,2.5,0.003967394202585962
0.00464,-1.5410264855515752,-1.215406599539462,2.5,0.040664867696010354
0.00466,-1.6886558510040266,-0.9879510175312438,2.5,0.05064045771018001
0.00468,-1.8096541049320387,-1.0107328004139515,2.5,0.013339592289733419
0.0047,-1.9021130325903064,-0.8355859787487164,2.5,-0.040724574393070416
0.00472,-1.9645745014573766,-0.8525498719271346,2.5,0.009765404252278212
0.00474,-1.996053456856543,-0.581522557769916,2.5,0.06035364438002403
0.00476,-1.9960534568565431,-0.6719085962501544,2.5,0.026494527479995714
0.00478,-1.9645745014573774,-0.6919984563606403,2.5,0.03741226714143279
0.0048000000000000004,-1.902113032590308,-0.8599132424260879,2.5,-0.023127312084591296
0.0048200000000000005,-1.8096541049320376,-0.9501286702577139,2.5,-0.01011768798727411
0.0048400000000000006,-1.688655851004029,-1.2880092216637602,2.5,-0.005936365545018358
0.004860000000000001,-1.541026485551578,-1.398193421720616,2.5,-0.002566900126839794
0.004880000000000001,-1.3690942118573781,-1.1122406385813395,2.5,0.05839791580061794
0.004900000000000001,-1.1755705045849425,-1.4356527800761976,2.5,-0.11735868641690837
0.004920000000000001,-0.9635073482034276,-1.2909421946507862,2.5,0.0015269152290918826
0.004940000000000001,-0.7362491053693542,-0.7624238051805103,2.5,-0.003974818784742708
0.00496,-0.4973797743297161,-0.3228090691834837,2.5,-0.06857505707220744
0.00498,-0.25066646712861657,-0.3245038515268951,2.5,0.03358836082937325
0.005,-2.4492935982947065e-15,0.2009392333949859,2.5,-0.03622500959724623
0.00502,0.25066646712860463,0.7170174853157351,-2.5,-0.017851632467657984
0.00504,0.4973797743297044,1.2616597431830872,-2.5,0.09243909538770217
0.00506,0.7362491053693496,1.3228360637955876,-2.5,0.0504986824769528
0.00508,0.9635073482034296,1.632047860602478,-2.5,0.02872434695725581
0.0051,1.17557050458495,1.859834661864963,-2.5,0.01903884673222021
0.00512,1.3690942118573797,1.8436836995267505,-2.5,-0.008234001122267133
0.0051400000000000005,1.5410264855515796,1.6887393868576388,-2.5,0.09996886326850507
0.0051600000000000005,1.6886558510040304,1.5735175418813547,-2.5,0.04010838157201196
0.005180000000000001,1.8096541049320385,1.2776466648284113,-2.5,-0.03747749569826263
0.005200000000000001,1.9021130325903064,1.2225870251491406,-2.5,-0.0700051139108827
0.005220000000000001,1.9645745014573766,1.0863094473281134,-2.5,0.02834190009946347
0.005240000000000001,1.9960534568565438,1.0624673342824293,-2.5,-0.0027934564939222344
0.005260000000000001,1.9960534568565427,0.9829690190737653,-2.5,-0.07144690834730838
0.005280000000000001,1.9645745014573763,1.1578562780482633,-2.5,0.021429308285579096
0.0053,1.9021130325903102,1.3439331722912293,-2.5,-0.013451358015576035
0.00532,1.8096541049320438,1.4254395436664453,-2.5,0.026533246276373497
0.00534,1.6886558510040293,1.615339316544786,-2.5,0.022087010729045335
0.00536,1.5410264855515783,1.7234382211898294,-2.5,-0.030413201077191962
0.00538,1.3690942118573783,1.7904875469156987,-2.5,0.03164223822121024
0.0054,1.1755705045849485,1.6987219925288506,-2.5,-0.02489525413174496
0.00542,0.9635073482034341,1.6755074771048328,-2.5,-0.02164409365904857
0.00544,0.7362491053693611,1.3975817546324323,-2.5,-0.026613570331068898
0.0054600000000000004,0.4973797743297163,1.2824024974620083,-2.5,0.05654872139031354
0.0054800000000000005,0.2506664671286027,0.8230010460556477,-2.5,-0.014028619402718026
0.0055000000000000005,-4.411204399476825e-15,0.257661325266613,-2.5,0.0686221590282126
0.005520000000000001,-0.25066646712861146,-0.30383039096906594,-2.5,0.089174243509343
0.005540000000000001,-0.4973797743297111,-0.7462232898908853,-2.5,-0.03693595684272244
0.005560000000000001,-0.7362491053693561,-0.8501548628154123,-2.5,-0.14604976573484668
0.005580000000000001,-0.9635073482034294,-1.1796290416551858,-2.5,0.05222547716356364
0.005600000000000001,-1.175570504584944,-1.2850214354577392,-2.5,-0.017098594868007057
0.005620000000000001,-1.3690942118573846,-1.5272326436277615,-2.5,-0.04330932065659957
0.00564,-1.541026485551575,-1.1878356159528352,-2.5,-0.02943590530764841
0.00566,-1.6886558510040264,-1.0973651336552441,-2.5,-0.020740691068301467
0.00568,-1.8096541049320354,-1.0837947483360213,-2.5,0.06485965453468699
0.0057,-1.9021130325903042,-0.8529055685724608,-2.5,0.007995561965875725
0.00572,-1.9645745014573779,-0.6476834686589841,-2.5,0.06417993150540678
0.00574,-1.9960534568565431,-0.5968939132104272,-2.5,0.02471100596392478
0.00576,-1.9960534568565431,-0.6324172113231009,-2.5,-0.01546153619752422
0.00578,-1.9645745014573777,-0.6875824547601785,-2.5,-0.019517860160462863
0.0058000000000000005,-1.902113032590308,-0.8362480229793939,-2.5,0.02808043753748006
0.0058200000000000005,-1.809654104932041,-0.9649110833493396,-2.5,0.04102128146663543
0.005840000000000001,-1.6886558510040333,-1.0051916606061606,-2.5,0.04983963428504347
0.005860000000000001,-1.5410264855515738,-1.5488964924169148,-2.5,-0.013076925568787152
0.005880000000000001,-1.3690942118573732,-1.3902270870286735,-2.5,0.00876029282022362
0.005900000000000001,-1.175570504584943,-1.3312685980461139,-2.5,0.02920202046276632
0.005920000000000001,-0.9635073482034281,-1.1943037753390873,-2.5,-0.019198251296843098
0.005940000000000001,-0.7362491053693546,-1.0265739489149293,-2.5,-0.05674700169013835
0.005960000000000001,-0.49737977432970965,-0.8328806327036591,-2.5,-0.04031355333510617
0.00598,-0.25066646712860996,-0.21906314896034818,-2.5,-0.012051772127399274
0.006,-2.9391523179536475e-15,0.36536333211036054,-2.5,0.03311035696101505
0.00602,0.25066646712860413,0.48372222756822336,2.5,0.0629488747786051
0.00604,0.497379774329704,1.128804075196817,2.5,-0.06780236043673103
0.00606,0.7362491053693492,1.34168803765529,2.5,-0.029867250696499134
0.00608,0.963507348203423,1.6028521630062202,2.5,-0.01789312485316259
0.0061,1.1755705045849496,1.628612875130969,2.5,0.03973585161533219
0.0061200000000000004,1.3690942118573792,1.71795890633869,2.5,-0.02640552676942501
0.0061400000000000005,1.5410264855515792,1.8069552688565793,2.5,-0.021486616747373594
0.0061600000000000005,1.6886558510040302,1.5951623704108984,2.5,-0.0705996288575112
0.006180000000000001,1.8096541049320383,1.537768449161416,2.5,0.02417036579866295
0.006200000000000001,1.9021130325903062,1.3129535429577428,2.5,-0.00806995372982773
0.006220000000000001,1.9645745014573766,1.1050746404924525,2.5,-0.032702251748979824
0.006240000000000001,1.9960534568565436,1.161274339713815,2.5,-0.01297566122410483
0.006260000000000001,1.9960534568565427,1.029447341246581,2.5,0.05634977509656315
0.006280000000000001,1.9645745014573763,1.1399662808777409,2.5,-0.05024434541599215
0.006300000000000001,1.902113032590306,1.158891328937736,2.5,-0.04208298155517981
0.00632,1.809654104932044,1.361862898905687,2.5,0.06261262237328105
0.00634,1.6886558510040373,1.4551609813890036,2.5,0.0037887414009428787
0.00636,1.5410264855515787,1.7612518909739374,2.5,0.03348770483559587
0.00638,1.3690942118573786,1.6162538532598532,2.5,0.02008759550028433
0.0064,1.1755705045849487,1.792155440945647,2.5,-0.001766727614697421
0.00642,0.9635073482034345,1.567276296814499,2.5,-0.017414955957427827
0.00644,0.7362491053693615,1.4663624859987205,2.5,0.041577901124190936
0.0064600000000000005,0.49737977432971675,1.0895472395221633,2.5,0.058116828390557755
0.0064800000000000005,0.2506664671286173,0.7885554903255334,2.5,0.05420941735080484
0.006500000000000001,-3.921345679817883e-15,0.2324334665510299,2.5,-0.0592735816823842
0.006520000000000001,-0.25066646712861096,-0.4449919644254833,2.5,0.06524555089221645
0.006540000000000001,-0.4973797743297106,-0.7024798992440965,2.5,-0.017896762709882254
0.006560000000000001,-0.7362491053693556,-1.1478080305099734,2.5,-0.03775147687724172
0.006580000000000001,-0.963507348203429,-1.3196023284058576,2.5,-0.00846638483842367
0.006600000000000001,-1.1755705045849436,-1.2443120220939912,2.5,0.0415564217624366
0.006620000000000001,-1.3690942118573843,-1.3519449157866354,2.5,0.027023209201403126
0.006640000000000001,-1.5410264855515836,-1.4139183440749754,2.5,-0.012769320592713388
0.00666,-1.6886558510040262,-1.3081427195812572,2.5,0.04188329334389874
0.00668,-1.8096541049320352,-1.0339516281628742,2.5,0.006993029037971746
0.0067,-1.902113032590304,-0.9923979369205436,2.5,-0.028648573276968715
0.00672,-1.9645745014573752,-0.8066650330606865,2.5,-0.03540176414792466
0.00674,-1.9960534568565431,-0.6369387208398866,2.5,0.020511742221080997
0.00676,-1.9960534568565431,-0.5541674708451486,2.5,-0.004125886790780083
0.0067800000000000004,-1.9645745014573777,-0.6833517888535975,2.5,-0.06877525767068181
0.0068000000000000005,-1.9021130325903082,-1.1076654620142479,2.5,0.04235807465347516
0.0068200000000000005,-1.8096541049320412,-1.0177049690245776,2.5,-0.02401375143122102
0.006840000000000001,-1.6886558510040335,-1.2135960250747821,2.5,0.07960598239943972
0.006860000000000001,-1.5410264855515834,-1.3197804696288045,2.5,-0.07014949925773555
0.006880000000000001,-1.3690942118573737,-1.2743363485238812,2.5,-0.00903542981950057
