time_s,CH1_clean_120VAC_peak_V,CH2_harmonic_distortion_V,CH3_voltage_sag_event_V,CH4_switching_transient_V
0.00355,165.4267468669615,157.3046185456934,165.4267468669615,165.4267468669615
0.0036000000000000003,166.1355810065929,152.51058370905295,166.1355810065929,166.1355810065929
0.00365,166.7853879653668,156.93575521390756,166.7853879653668,166.7853879653668
0.0037,167.3759368699649,156.46172704505273,167.3759368699649,167.3759368699649
0.0037500000000000003,167.90701790117342,158.32648662852333,167.90701790117342,167.90701790117342
0.0038,168.3784423684307,158.3219516210814,168.3784423684307,168.3784423684307
0.00385,168.79004277686832,152.73006356658607,168.79004277686832,168.79004277686832
0.0039000000000000003,169.14167288682103,161.6019967048426,169.14167288682103,169.14167288682103
0.00395,169.43320776578508,162.5319829509341,169.43320776578508,169.43320776578508
0.004,169.66454383280617,159.49595352357974,169.66454383280617,169.66454383280617
0.00405,169.8355988952812,158.10716415560924,169.8355988952812,169.8355988952812
0.0041,169.94631217816098,163.50363549427522,169.94631217816098,169.94631217816098
0.00415,169.9966443455433,160.79978084855202,169.9966443455433,169.9966443455433
0.004200000000000001,169.98657751464873,161.24203416958682,169.98657751464873,169.98657751464873
0.00425,169.91611526217437,160.85049779378616,169.91611526217437,169.91611526217437
0.0043,169.78528262302297,162.06375825611798,169.78528262302297,169.78528262302297
0.004350000000000001,169.5941260814083,159.59771470335767,169.5941260814083,169.5941260814083
0.0044,169.34271355433933,159.79402625622708,169.34271355433933,169.34271355433933
0.00445,169.0311343674898,165.32763738297695,169.0311343674898,169.0311343674898
0.0045000000000000005,168.6594992234612,157.09108382060688,168.6594992234612,168.6594992234612
0.00455,168.22794016245066,157.37940257778908,168.22794016245066,168.22794016245066
0.0046,167.7366105153376,155.087432429307,167.7366105153376,167.7366105153376
0.0046500000000000005,167.18568484920604,158.2123703119722,167.18568484920604,167.18568484920604
0.0047,166.57535890532196,155.68051979086474,166.57535890532196,166.57535890532196
0.00475,165.90584952958707,157.06946592935935,165.90584952958707,165.90584952958707
0.0048000000000000004,165.17739459549458,153.46219878848726,165.17739459549458,165.17739459549458
0.00485,164.39025291961397,154.15448292350135,164.39025291961397,164.39025291961397
0.0049,163.5447041696346,153.21255792053418,163.5447041696346,163.5447041696346
0.00495,162.6410487650012,152.32684677002757,162.6410487650012,162.6410487650012
0.005,161.67960777017612,147.560390083804,161.67960777017612,161.67960777017612
0.005050000000000001,160.66072278056683,149.6810111904414,160.66072278056683,160.66072278056683
0.0051,159.5847558011586,148.75452298230985,159.5847558011586,159.5847558011586
0.00515,158.45208911789587,146.17196128696398,158.45208911789587,158.45208911789587
0.005200000000000001,157.26312516185786,144.60136967948824,157.26312516185786,157.26312516185786
0.00525,156.0182863662768,145.8122988560289,156.0182863662768,156.0182863662768
0.0053,154.71801501644927,142.33341864370504,154.71801501644927,154.71801501644927
0.005350000000000001,153.36277309259447,142.37295703058356,153.36277309259447,153.36277309259447
0.0054,151.95304210571487,144.15716901138958,151.95304210571487,151.95304210571487
0.00545,150.48932292651742,142.29527524437785,150.48932292651742,150.48932292651742
0.0055000000000000005,148.97213560745678,137.27956570713138,148.97213560745678,148.97213560745678
0.00555,147.4020191979633,136.94612120527052,147.4020191979633,147.4020191979633
0.0056,145.7795315529209,137.39000652234864,145.7795315529209,145.7795315529209
0.0056500000000000005,144.10524913446417,139.9674313207498,144.10524913446417,144.10524913446417
0.0057,142.3797668071641,133.28956536274006,142.3797668071641,142.3797668071641
0.00575,140.60369762667554,134.2496112535728,140.60369762667554,140.60369762667554
0.0058000000000000005,138.77767262192128,133.39474737492176,138.77767262192128,138.77767262192128
0.00585,136.90234057089074,136.19819463486962,136.90234057089074,136.90234057089074
0.0059,134.97836777013202,131.1551593335254,134.97836777013202,134.97836777013202
0.00595,133.00643779802,130.36572677515193,133.00643779802,133.00643779802
0.006,130.98725127188416,133.64623183576978,130.98725127188416,130.98725127188416
0.006050000000000001,128.9215255990827,129.91268637058937,128.9215255990827,128.9215255990827
0.0061,126.80999472211097,133.02499350549442,126.80999472211097,126.80999472211097
0.00615,124.65340885783525,130.73887321084763,124.65340885783525,124.65340885783525
0.006200000000000001,122.45253423094414,128.28755310372995,122.45253423094414,122.45253423094414
0.00625,120.20815280171308,122.96394608557925,120.20815280171308,120.20815280171308
0.0063,117.9210619881769,123.86255821946058,117.9210619881769,117.9210619881769
0.006350000000000001,115.59207438281129,125.16566076162579,115.59207438281129,115.59207438281129
0.0064,113.22201746382278,124.34219769469937,113.22201746382278,113.22201746382278
0.00645,110.81173330114943,123.46144193567466,110.81173330114943,110.81173330114943
0.006500000000000001,108.36207825727728,119.63106986332363,108.36207825727728,108.36207825727728
0.00655,105.87392268297914,120.60943826669563,105.87392268297914,105.87392268297914
0.0066,103.34815060808295,119.15187932199046,103.34815060808295,103.34815060808295
0.0066500000000000005,100.78565942738008,118.473588614241,100.78565942738008,100.78565942738008
0.0067,98.1873595817855,113.69354889382122,98.1873595817855,98.1873595817855
0.00675,95.55417423486223,117.04905012449778,95.55417423486223,95.55417423486223
0.0068000000000000005,92.88703894482578,110.7599638830202,92.88703894482578,92.88703894482578
0.00685,90.18690133214484,113.20534451861022,90.18690133214484,90.18690133214484
0.006900000000000001,87.45472074285607,107.26911557224147,87.45472074285607,87.45472074285607
0.0069500000000000004,84.69146790771346,107.55960338793304,84.69146790771346,84.69146790771346
0.007,81.89812459729166,106.24484814308595,81.89812459729166,81.89812459729166
0.007050000000000001,79.07568327316795,105.39487777619185,79.07568327316795,79.07568327316795
0.0071,76.22514673530549,101.61209401443139,76.22514673530549,76.22514673530549
0.00715,73.34752776576308,97.0053804373646,73.34752776576308,73.34752776576308
0.007200000000000001,70.44384876885833,98.58366929637006,70.44384876885833,70.44384876885833
0.00725,67.51514140791271,93.43606141263724,67.51514140791271,67.51514140791271
0.0073,64.56244623870623,91.62094034953617,64.56244623870623,64.56244623870623
0.007350000000000001,61.586812339772784,86.45043192283508,61.586812339772784,61.586812339772784
0.0074,58.589296939667896,82.59229169445781,58.589296939667896,58.589296939667896
0.00745,55.570965041340266,80.5845200075859,55.570965041340266,55.570965041340266
0.007500000000000001,52.53288904374108,77.93309011242143,52.53288904374108,52.53288904374108
0.00755,49.47614836080628,74.61690509206767,49.47614836080628,49.47614836080628
0.0076,46.401829037945326,66.30170847217668,46.401829037945326,46.401829037945326
0.0076500000000000005,43.311023366174986,61.077221479092564,43.311023366174986,43.311023366174986
0.0077,40.204829494033255,59.33075252767716,40.204829494033255,40.204829494033255
0.00775,37.08435103741227,57.12457578233802,37.08435103741227,37.08435103741227
0.0078000000000000005,33.9506966874492,51.120585308204625,33.9506966874492,33.9506966874492
0.007850000000000001,30.804979816613333,44.25532784095407,30.804979816613333,30.804979816613333
0.0079,27.648318083130242,42.172303451390505,27.648318083130242,27.648318083130242
0.00795,24.481833033882868,37.497338193921195,24.481833033882868,24.481833033882868
0.008,21.306649705931772,31.578348716066326,21.306649705931772,21.306649705931772
0.00805,18.123896226794283,29.79226415855031,18.123896226794283,18.123896226794283
0.0081,14.934703413626412,27.061764125147366,14.934703413626412,14.934703413626412
0.008150000000000001,11.740204371448954,22.056906000993486,11.740204371448954,11.740204371448954
0.0082,8.541534090560843,12.575011002498846,8.541534090560843,8.541534090560843
0.00825,5.339829043281876,11.554870816650096,5.339829043281876,5.339829043281876
0.0083,2.136226780169982,4.532956012880462,2.136226780169982,2.136226780169982
0.00835,-1.0681344741449343,-1.1680024505530953,-1.0681344741449343,-1.0681344741449343
0.008400000000000001,-4.2721162253673866,-5.654210985157288,-4.2721162253673866,-4.2721162253673866
0.008450000000000001,-7.474580114037,-11.890909900578952,-7.474580114037,-7.474580114037
0.0085,-10.674388319983269,-16.751213238152868,-10.674388319983269,-10.674388319983269
0.00855,-13.87040396658673,-24.070372513612224,-13.87040396658673,-13.87040396658673
0.0086,-17.061491524706504,-26.425843549398664,-17.061491524706504,-17.061491524706504
0.00865,-20.24651721612778,-30.778213076413984,-20.24651721612778,-20.24651721612778
0.008700000000000001,-23.424349416388498,-35.50958823846544,-23.424349416388498,-23.424349416388498
0.00875,-26.593859056839225,-46.6066602733372,-26.593859056839225,-26.593859056839225
0.0088,-29.753920025796937,-46.080077663606026,-29.753920025796937,-29.753920025796937
0.00885,-32.903409568646204,-50.23106974713174,-32.903409568646204,-32.903409568646204
0.0089,-36.0412086867492,-52.2687418456825,-36.0412086867492,-36.0412086867492
0.00895,-39.16620253502033,-60.69739634964808,-39.16620253502033,-39.16620253502033
0.009000000000000001,-42.27728081802535,-62.18937056745083,-42.27728081802535,-42.27728081802535
0.00905,-45.37333818446384,-63.27487665707159,-45.37333818446384,-45.37333818446384
0.0091,-48.45327461989588,-72.99584323202998,-48.45327461989588,-48.45327461989588
0.00915,-51.515995837571545,-76.41129174665446,-51.515995837571545,-51.515995837571545
0.0092,-54.56041366722554,-75.98079008111118,-54.56041366722554,-54.56041366722554
0.009250000000000001,-57.58544644169955,-80.53468052046098,-57.58544644169955,-57.58544644169955
0.009300000000000001,-60.5900193812526,-85.31124485154972,-60.5900193812526,-60.5900193812526
0.00935,-63.57306497542608,-88.11405136268722,-63.57306497542608,-63.57306497542608
0.0094,-66.53352336232436,-91.89903863212704,-66.53352336232436,-66.53352336232436
0.00945,-69.47034270517925,-98.1174928502877,-69.47034270517925,-69.47034270517925
0.0095,-72.38247956606229,-97.1246835137354,-72.38247956606229,-72.38247956606229
0.009550000000000001,-75.2688992766133,-98.16526829581471,-75.2688992766133,-75.2688992766133
0.009600000000000001,-78.12857630565291,-103.68989997793489,-78.12857630565291,-78.12857630565291
0.00965,-80.9604946235496,-106.84678656473962,-80.9604946235496,-80.9604946235496
0.0097,-83.76364806320954,-109.16283554488567,-83.76364806320954,-83.76364806320954
0.00975,-86.53704067756306,-108.458389337137,-86.53704067756306,-86.53704067756306
0.0098,-89.27968709342022,-111.98020552024451,-89.27968709342022,-89.27968709342022
0.009850000000000001,-91.99061286156886,-110.43068562591732,-91.99061286156886,-91.99061286156886
0.0099,-94.66885480299196,-115.36840706404124,-94.66885480299196,-94.66885480299196
0.00995,-97.31346135108042,-116.80108414764142,-97.31346135108042,-97.31346135108042
0.01,-99.92349288972042,-120.23681721998008,-99.92349288972042,-99.92349288972042
0.01005,-102.49802208713415,-120.60239436367569,-102.49802208713415,-102.49802208713415
0.010100000000000001,-105.03613422535686,-121.27983528389882,-105.03613422535686,-105.03613422535686
0.010150000000000001,-107.53692752523114,-122.20329458351155,-107.53692752523114,-107.53692752523114
0.0102,-109.99951346680554,-122.45637729098483,-109.99951346680554,-109.99951346680554
0.01025,-112.42301710502079,-119.52020140110788,-112.42301710502079,-112.42301710502079
0.0103,-114.80657738057408,-127.08136374320955,-114.80657738057408,-114.80657738057408
0.01035,-117.1493474258492,-122.96803730232739,-117.1493474258492,-117.1493474258492
0.010400000000000001,-119.4504948658044,-124.65559490361673,-119.4504948658044,-119.4504948658044
0.010450000000000001,-121.70920211371129,-126.55816088272339,-121.70920211371129,-121.70920211371129
0.0105,-123.92466666163993,-127.32328639740142,-123.92466666163993,-123.92466666163993
0.01055,-126.09610136558564,-127.0344584496666,-126.09610136558564,-126.09610136558564
0.0106,-128.2227347251376,-129.41095579115736,-128.2227347251376,-128.2227347251376
0.01065,-130.30381115758942,-133.50647454398435,-130.30381115758942,-130.30381115758942
0.010700000000000001,-132.33859126639402,-127.7260906336447,-132.33859126639402,-132.33859126639402
0.010750000000000001,-134.32635210386738,-135.40412206113453,-134.32635210386738,-134.32635210386738
0.0108,-136.266387428049,-133.43752788824577,-136.266387428049,-136.266387428049
0.01085,-138.1580079536259,-132.84359539809782,-138.1580079536259,-138.1580079536259
0.0109,-140.00054159683256,-133.3693259544742,-140.00054159683256,-140.00054159683256
0.01095,-141.79333371423908,-136.19795293945427,-141.79333371423908,-141.79333371423908
0.011000000000000001,-143.5357473353426,-135.10656770258478,-143.5357473353426,-143.5357473353426
0.01105,-145.2271633888802,-142.68490609069596,-145.2271633888802,-145.2271633888802
0.0111,-146.86698092278198,-140.75055473096393,-146.86698092278198,-146.86698092278198
0.01115,-148.4546173176864,-143.54950887074006,-148.4546173176864,-148.4546173176864
0.0112,-149.989508493942,-141.44946886900104,-149.989508493942,-149.989508493942
0.011250000000000001,-151.47110911202253,-140.9069464949627,-151.47110911202253,-151.47110911202253
0.011300000000000001,-152.89889276628304,-144.58570903094648,-152.89889276628304,-152.89889276628304
0.01135,-154.2723521719899,-143.4411756313563,-154.2723521719899,-154.2723521719899
0.0114,-155.59099934555599,-142.7217892387204,-155.59099934555599,-155.59099934555599
0.01145,-156.8543657779195,-144.75608920475298,-156.8543657779195,-156.8543657779195
0.0115,-158.0620026010027,-146.29464659740853,-158.0620026010027,-158.0620026010027
0.011550000000000001,-159.21348074719268,-148.70843262697252,-159.21348074719268,-159.21348074719268
0.011600000000000001,-160.30839110178692,-152.34229428081863,-160.30839110178692,-160.30839110178692
0.01165,-161.34634464835005,-151.07217186846373,-161.34634464835005,-161.34634464835005
0.0117,-162.3269726069293,-150.15506109658318,-162.3269726069293,-162.3269726069293
0.01175,-163.2499265650803,-153.67216320903214,-163.2499265650803,-163.2499265650803
0.0118,-164.11487860165653,-151.44768309742486,-164.11487860165653,-164.11487860165653
0.011850000000000001,-164.921521403318,-153.46556282765545,-164.921521403318,-164.921521403318
0.0119,-165.6695683737181,-155.46419286793582,-165.6695683737181,-165.6695683737181
0.01195,-166.35875373533023,-154.5692879743657,-166.35875373533023,-166.35875373533023
0.012,-166.98883262387707,-157.2685945016441,-166.98883262387707,-166.98883262387707
0.01205,-167.55958117532964,-151.6921717177352,-167.55958117532964,-167.55958117532964
0.012100000000000001,-168.0707966054454,-158.10167295814912,-168.0707966054454,-168.0707966054454
0.012150000000000001,-168.52229728181612,-156.4078102815892,-168.52229728181612,-168.52229728181612
0.0122,-168.91392278840144,-159.12182113147009,-168.91392278840144,-168.91392278840144
0.01225,-169.2455339825236,-158.68642943968516,-169.2455339825236,-169.2455339825236
0.0123,-169.51701304430435,-161.714519305917,-169.51701304430435,-169.51701304430435
0.01235,-169.72826351852575,-160.84505563460766,-169.72826351852575,-169.72826351852575
0.012400000000000001,-169.8792103489002,-162.20098178877907,-169.8792103489002,-169.8792103489002
0.012450000000000001,-169.96979990473753,-161.7909779470889,-169.96979990473753,-169.96979990473753
0.0125,-170.0,-161.3924361958027,-170.0,-170.0
0.01255,-169.96979990473753,-162.06620378102875,-169.96979990473753,-169.96979990473753
0.0126,-169.8792103489002,-161.17940854840236,-169.8792103489002,-169.8792103489002
0.01265,-169.72826351852578,-162.63971622559157,-169.72826351852578,-169.72826351852578
0.012700000000000001,-169.51701304430438,-161.09981137458144,-169.51701304430438,-169.51701304430438
0.012750000000000001,-169.2455339825236,-157.3140284011759,-169.2455339825236,-169.2455339825236
0.0128,-168.91392278840144,-157.1977462310717,-168.91392278840144,-168.91392278840144
0.01285,-168.52229728181612,-158.509342191257,-168.52229728181612,-168.52229728181612
0.0129,-168.0707966054454,-158.9110043049349,-168.0707966054454,-168.0707966054454
0.012950000000000001,-167.55958117532967,-156.9289008084936,-167.55958117532967,-167.55958117532967
0.013000000000000001,-166.98883262387707,-155.31972480340866,-166.98883262387707,-166.98883262387707
0.01305,-166.35875373533028,-157.14590875805726,-166.35875373533028,-166.35875373533028
0.0131,-165.6695683737181,-152.4293343194389,-165.6695683737181,-165.6695683737181
0.01315,-164.921521403318,-154.43849487134563,-164.921521403318,-164.921521403318
0.0132,-164.11487860165659,-149.9815277052879,-164.11487860165659,-164.11487860165659
0.013250000000000001,-163.24992656508033,-151.37522984268477,-163.24992656508033,-163.24992656508033
0.013300000000000001,-162.32697260692933,-153.83161773362448,-162.32697260692933,-162.32697260692933
0.01335,-161.3463446483501,-154.07600513041467,-161.3463446483501,-161.3463446483501
0.0134,-160.30839110178695,-147.34107520622499,-160.30839110178695,-160.30839110178695
0.01345,-159.2134807471927,-147.8034611209972,-159.2134807471927,-159.2134807471927
0.0135,-158.06200260100277,-147.60223310474856,-158.06200260100277,-158.06200260100277
0.013550000000000001,-156.85436577791953,-148.08131079468868,-156.85436577791953,-156.85436577791953
0.013600000000000001,-155.59099934555599,-145.42812504622145,-155.59099934555599,-155.59099934555599
0.01365,-154.2723521719899,-141.54361717144548,-154.2723521719899,-154.2723521719899
0.0137,-152.89889276628313,-143.01322504196992,-152.89889276628313,-152.89889276628313
0.01375,-151.47110911202256,-141.0477939756192,-151.47110911202256,-151.47110911202256
0.013800000000000002,-149.98950849394203,-136.80476402422437,-149.98950849394203,-149.98950849394203
0.013850000000000001,-148.45461731768643,-141.44328417697042,-148.45461731768643,-148.45461731768643
0.013900000000000001,-146.866980922782,-134.3144834949774,-146.866980922782,-146.866980922782
0.01395,-145.2271633888802,-137.12238232724997,-145.2271633888802,-145.2271633888802
0.014,-143.53574733534265,-139.88790773193904,-143.53574733534265,-143.53574733534265
0.01405,-141.7933337142392,-136.62013037603535,-141.7933337142392,-141.7933337142392
0.014100000000000001,-140.0005415968327,-132.43293439341016,-140.0005415968327,-140.0005415968327
0.014150000000000001,-138.15800795362594,-132.57322239912725,-138.15800795362594,-138.15800795362594
0.0142,-136.26638742804903,-133.86295722954347,-136.26638742804903,-136.26638742804903
0.01425,-134.3263521038674,-128.89122659859635,-134.3263521038674,-134.3263521038674
0.0143,-132.33859126639408,-131.38201987728044,-132.33859126639408,-132.33859126639408
0.01435,-130.3038111575896,-133.8867071566779,-130.3038111575896,-130.3038111575896
0.014400000000000001,-128.22273472513768,-126.09497131620158,-128.22273472513768,-128.22273472513768
0.014450000000000001,-126.09610136558574,-128.59748444294584,-126.09610136558574,-126.09610136558574
0.0145,-123.92466666163996,-127.15912285339412,-123.92466666163996,-123.92466666163996
0.01455,-121.70920211371134,-124.27597353379085,-121.70920211371134,-121.70920211371134
0.0146,-119.45049486580444,-124.06573555056477,-119.45049486580444,-119.45049486580444
0.014650000000000002,-117.14934742584924,-123.5177931916433,-117.14934742584924,-117.14934742584924
0.014700000000000001,-114.8065773805742,-122.97961207849342,-114.8065773805742,-114.8065773805742
0.014750000000000001,-112.42301710502089,-123.71671327169116,-112.42301710502089,-112.42301710502089
0.0148,-109.99951346680554,-120.94875241468024,-109.99951346680554,-109.99951346680554
0.01485,-107.53692752523119,-123.11304014075708,-107.53692752523119,-107.53692752523119
0.0149,-105.03613422535692,-117.91866820960612,-105.03613422535692,-105.03613422535692
0.014950000000000001,-102.4980220871342,-115.31516690590382,-102.4980220871342,-102.4980220871342
0.015000000000000001,-99.92349288972048,-117.73503392414129,-99.92349288972048,-99.92349288972048
0.015050000000000001,-97.31346135108053,-113.23371576712177,-97.31346135108053,-97.31346135108053
0.0151,-94.66885480299206,-112.75512365203679,-94.66885480299206,-94.66885480299206
0.01515,-91.99061286156892,-111.09997430613433,-91.99061286156892,-91.99061286156892
0.0152,-89.27968709342035,-109.73787222506452,-89.27968709342035,-89.27968709342035
0.015250000000000001,-86.5370406775631,-107.13943931934678,-86.5370406775631,-86.5370406775631
0.015300000000000001,-83.76364806320959,-107.5410790087994,-83.76364806320959,-83.76364806320959
0.01535,-80.96049462354972,-103.00299256968974,-80.96049462354972,-80.96049462354972
0.0154,-78.12857630565304,-101.24961245831193,-78.12857630565304,-78.12857630565304
0.01545,-75.26889927661341,-102.30269017873135,-75.26889927661341,-75.26889927661341
0.0155,-72.38247956606241,-93.73772448052216,-72.38247956606241,-72.38247956606241
0.015550000000000001,-69.4703427051793,-96.19706796833896,-69.4703427051793,-69.4703427051793
0.015600000000000001,-66.53352336232442,-94.33231407508521,-66.53352336232442,-66.53352336232442
0.01565,-63.573064975426135,-86.73792414300358,-63.573064975426135,-63.573064975426135
0.015700000000000002,-60.59001938125258,-85.83564289304091,-60.59001938125258,-60.59001938125258
0.01575,-57.58544644169968,-81.78288753655501,-57.58544644169968,-57.58544644169968
0.0158,-54.56041366722567,-79.34423856734418,-54.56041366722567,-54.56041366722567
0.01585,-51.51599583757167,-74.65445787527244,-51.51599583757167,-51.51599583757167
0.0159,-48.45327461989595,-71.50523617073127,-48.45327461989595,-48.45327461989595
0.015950000000000002,-45.373338184463755,-68.54347941312339,-45.373338184463755,-45.373338184463755
0.016,-42.27728081802541,-63.50183779158611,-42.27728081802541,-42.27728081802541
0.016050000000000002,-39.166202535020396,-61.65522433742973,-39.166202535020396,-39.166202535020396
0.0161,-36.04120868674948,-54.07221000929962,-36.04120868674948,-36.04120868674948
0.01615,-32.90340956864634,-47.29399750838029,-32.90340956864634,-32.90340956864634
0.0162,-29.75392002579707,-43.76072919238864,-29.75392002579707,-29.75392002579707
0.01625,-26.59385905683929,-43.406734337811436,-26.59385905683929,-26.59385905683929
0.016300000000000002,-23.424349416388406,-34.905338803432514,-23.424349416388406,-23.424349416388406
0.01635,-20.24651721612799,-31.42283826269862,-20.24651721612799,-20.24651721612799
0.0164,-17.061491524706565,-27.254358385713715,-17.061491524706565,-17.061491524706565
0.01645,-13.870403966587018,-21.5532776794249,-13.870403966587018,-13.870403966587018
0.0165,-10.674388319983406,-13.027776741760562,-10.674388319983406,-10.674388319983406
0.016550000000000002,-7.474580114037063,-15.989313893446807,-7.474580114037063,-7.474580114037063
0.0166,-4.27211622536745,-11.346325484851688,-4.27211622536745,-4.27211622536745
0.01665,-1.068134474144997,-4.7070598097692375,-1.068134474144997,-1.068134474144997
0.0167,2.1362267801697685,3.3269720405415164,2.1362267801697685,2.1362267801697685
0.01675,5.339829043281737,10.708404274739419,5.339829043281737,5.339829043281737
0.016800000000000002,8.541534090560855,13.209629970388752,8.541534090560855,8.541534090560855
0.01685,11.740204371448817,21.95985570715836,11.740204371448817,11.740204371448817
0.016900000000000002,14.934703413626275,23.181407933087556,14.934703413626275,14.934703413626275
0.01695,18.123896226794074,33.41643067104706,18.123896226794074,18.123896226794074
0.017,21.30664970593171,35.00577505290254,21.30664970593171,21.30664970593171
0.01705,24.481833033882662,38.83876394056189,24.481833033882662,24.481833033882662
0.0171,27.648318083130103,43.527241870697665,27.648318083130103,27.648318083130103
0.017150000000000002,30.804979816613344,47.51924636247975,30.804979816613344,30.804979816613344
0.0172,33.95069668744914,51.97978376320918,33.95069668744914,33.95069668744914
